invoice_no,product_id,quantity,unit_price,customer_id,country
568346,21733,2,5.79,14096.0,United Kingdom
568346,22070,1,7.46,14096.0,United Kingdom
568346,22083,1,5.79,14096.0,United Kingdom
568346,22086,8,5.79,14096.0,United Kingdom
568346,22138,5,10.79,14096.0,United Kingdom
568346,22139,5,10.79,14096.0,United Kingdom
568346,22173,1,5.79,14096.0,United Kingdom
568346,22207,1,8.29,14096.0,United Kingdom
568346,22311,8,5.79,14096.0,United Kingdom
568346,22328,1,5.79,14096.0,United Kingdom
568346,22371,1,8.29,14096.0,United Kingdom
568346,22414,1,15.79,14096.0,United Kingdom
568346,22423,1,24.96,14096.0,United Kingdom
568346,22446,1,6.63,14096.0,United Kingdom
568346,22457,5,5.79,14096.0,United Kingdom
568346,22472,1,10.79,14096.0,United Kingdom
568346,22473,1,10.79,14096.0,United Kingdom
568346,22483,1,5.79,14096.0,United Kingdom
568346,22513,1,7.46,14096.0,United Kingdom
568346,22588,1,5.79,14096.0,United Kingdom
568346,22591,1,6.63,14096.0,United Kingdom
568346,22617,1,10.79,14096.0,United Kingdom
568346,22619,8,7.46,14096.0,United Kingdom
568346,22623,1,12.46,14096.0,United Kingdom
568346,22624,2,16.63,14096.0,United Kingdom
568346,22665,1,5.79,14096.0,United Kingdom
568346,22666,1,5.79,14096.0,United Kingdom
568346,22689,1,16.63,14096.0,United Kingdom
568346,22697,2,5.79,14096.0,United Kingdom
568346,22699,2,5.79,14096.0,United Kingdom
568346,22720,1,10.79,14096.0,United Kingdom
568346,22721,1,10.79,14096.0,United Kingdom
568346,22726,4,7.46,14096.0,United Kingdom
568346,22727,2,7.46,14096.0,United Kingdom
568346,22781,1,14.96,14096.0,United Kingdom
568346,22809,3,5.79,14096.0,United Kingdom
568346,22810,5,5.79,14096.0,United Kingdom
568346,22811,1,5.79,14096.0,United Kingdom
568346,22839,1,29.13,14096.0,United Kingdom
568346,22843,1,13.29,14096.0,United Kingdom
568346,22847,1,33.29,14096.0,United Kingdom
568346,22891,1,8.29,14096.0,United Kingdom
568346,22940,2,8.29,14096.0,United Kingdom
568346,22946,2,16.63,14096.0,United Kingdom
568346,22947,1,16.63,14096.0,United Kingdom
568346,22960,5,8.29,14096.0,United Kingdom
568346,23129,2,8.29,14096.0,United Kingdom
568346,23247,1,5.79,14096.0,United Kingdom
568346,48194,1,15.79,14096.0,United Kingdom
568346,71477,1,6.63,14096.0,United Kingdom
568346,72802A,1,8.29,14096.0,United Kingdom
568346,82482,2,5.79,14096.0,United Kingdom
568346,82483,1,14.13,14096.0,United Kingdom
568346,84030E,1,8.29,14096.0,United Kingdom
568346,84924A,2,7.46,14096.0,United Kingdom
568346,85014B,2,12.46,14096.0,United Kingdom
568346,85174,2,10.79,14096.0,United Kingdom
568346,85184C,1,5.79,14096.0,United Kingdom
568346,DOT,1,688.08,14096.0,United Kingdom
568346,15060B,2,8.29,14096.0,United Kingdom
568346,20670,1,5.79,14096.0,United Kingdom
568346,20679,1,12.46,14096.0,United Kingdom
568346,20819,1,7.46,14096.0,United Kingdom
568346,20914,1,5.79,14096.0,United Kingdom
568350,90160A,9,6.95,12612.0,Germany
568350,90160D,9,6.95,12612.0,Germany
568350,90160B,9,6.95,12612.0,Germany
568350,90160C,6,6.95,12612.0,Germany
568350,POST,2,18.0,12612.0,Germany
568364,20749,2,7.95,16999.0,United Kingdom
568366,22427,24,5.45,14217.0,United Kingdom
568367,22169,2,8.5,15755.0,United Kingdom
568367,23427,1,12.5,15755.0,United Kingdom
568367,22843,2,6.75,15755.0,United Kingdom
568367,22623,3,5.95,15755.0,United Kingdom
568367,23111,1,12.5,15755.0,United Kingdom
568367,21257,2,7.95,15755.0,United Kingdom
568368,21473,2,19.95,17997.0,United Kingdom
568368,15058C,1,7.95,17997.0,United Kingdom
568369,22423,4,12.75,16710.0,United Kingdom
568369,22752,1,8.5,16710.0,United Kingdom
568375,BANK CHARGES,1,15.0,13405.0,United Kingdom
568376,48138,20,7.08,14031.0,United Kingdom
568376,22365,10,7.08,14031.0,United Kingdom
568376,15056N,12,5.95,14031.0,United Kingdom
568376,20679,12,5.95,14031.0,United Kingdom
568376,15056BL,24,5.95,14031.0,United Kingdom
568379,22625,2,8.5,16626.0,United Kingdom
568379,21523,2,8.25,16626.0,United Kingdom
568379,20685,2,8.25,16626.0,United Kingdom
568381,85048,2,7.95,14321.0,United Kingdom
568383,23099,6,6.65,13514.0,United Kingdom
568387,48187,2,8.25,13704.0,United Kingdom
568387,22192,4,8.5,13704.0,United Kingdom
568387,22193,6,8.5,13704.0,United Kingdom
568387,23341,2,8.5,13704.0,United Kingdom
568387,23342,2,8.5,13704.0,United Kingdom
568390,22844,1,8.5,17811.0,United Kingdom
568390,22841,1,7.95,17811.0,United Kingdom
568392,23427,1,12.5,14272.0,United Kingdom
568392,85048,2,7.95,14272.0,United Kingdom
568391,22193,108,7.65,17788.0,United Kingdom
568394,21217,1,9.95,13314.0,United Kingdom
568394,23494,3,5.95,13314.0,United Kingdom
568394,23108,2,6.25,13314.0,United Kingdom
568394,21340,1,12.75,13314.0,United Kingdom
568394,22180,2,9.95,13314.0,United Kingdom
568394,22191,2,8.5,13314.0,United Kingdom
568396,22487,8,8.5,16462.0,United Kingdom
568397,22427,3,5.95,15745.0,United Kingdom
568397,72760B,2,9.95,15745.0,United Kingdom
568397,23400,2,6.25,15745.0,United Kingdom
568397,23407,2,9.95,15745.0,United Kingdom
568397,21259,2,5.95,15745.0,United Kingdom
568397,21755,3,6.25,15745.0,United Kingdom
568400,23400,2,6.25,13644.0,United Kingdom
568400,23406,2,6.25,13644.0,United Kingdom
568402,22890,2,9.95,16629.0,United Kingdom
568402,47567B,6,5.95,16629.0,United Kingdom
568409,23341,2,8.5,15701.0,United Kingdom
568409,23342,2,8.5,15701.0,United Kingdom
568409,22193,2,8.5,15701.0,United Kingdom
568409,22191,2,8.5,15701.0,United Kingdom
568409,23108,2,6.25,15701.0,United Kingdom
568409,22180,1,9.95,15701.0,United Kingdom
568409,82483,2,6.95,15701.0,United Kingdom
568413,21340,1,12.75,14818.0,United Kingdom
568413,84609,2,8.5,14818.0,United Kingdom
568413,21462,4,6.75,14818.0,United Kingdom
568414,23066,2,8.25,14901.0,United Kingdom
568414,23065,6,12.5,14901.0,United Kingdom
568417,15056BL,12,5.95,14911.0,EIRE
568417,20679,12,5.95,14911.0,EIRE
568417,15056P,12,5.95,14911.0,EIRE
568417,23397,4,9.95,14911.0,EIRE
568423,47590B,10,5.45,17061.0,United Kingdom
568423,47590A,10,5.45,17061.0,United Kingdom
568423,22499,5,5.95,17061.0,United Kingdom
568423,23091,2,6.25,17061.0,United Kingdom
568423,20749,4,7.95,17061.0,United Kingdom
568423,22487,4,8.5,17061.0,United Kingdom
568423,23342,3,8.5,17061.0,United Kingdom
568423,22191,2,8.5,17061.0,United Kingdom
568423,22192,1,8.5,17061.0,United Kingdom
568423,23414,2,9.95,17061.0,United Kingdom
568428,21922,1,7.95,14419.0,United Kingdom
568428,21259,2,5.95,14419.0,United Kingdom
568428,82483,1,6.95,14419.0,United Kingdom
568428,21754,2,6.25,14419.0,United Kingdom
568472,POST,2,18.0,12517.0,Germany
568480,22942,2,8.5,17490.0,United Kingdom
568480,22180,2,9.95,17490.0,United Kingdom
568480,22485,12,10.95,17490.0,United Kingdom
568491,82484,2,7.95,15443.0,United Kingdom
568491,48187,1,8.25,15443.0,United Kingdom
568491,22692,1,8.25,15443.0,United Kingdom
568491,48194,1,8.25,15443.0,United Kingdom
568491,23356,1,5.95,15443.0,United Kingdom
568491,22847,1,16.95,15443.0,United Kingdom
568491,21351,3,6.75,15443.0,United Kingdom
568493,23397,2,9.95,12987.0,United Kingdom
568493,23427,1,12.5,12987.0,United Kingdom
568493,85066,2,12.75,12987.0,United Kingdom
568494,23407,2,9.95,16266.0,United Kingdom
568494,22822,2,5.95,16266.0,United Kingdom
568495,23356,3,5.95,14755.0,United Kingdom
568510,23314,6,12.5,13555.0,United Kingdom
568510,22942,5,8.5,13555.0,United Kingdom
568510,22941,5,8.5,13555.0,United Kingdom
568510,21524,5,8.25,13555.0,United Kingdom
568510,48187,5,8.25,13555.0,United Kingdom
568510,22689,4,8.25,13555.0,United Kingdom
568517,22763,1,9.95,14456.0,United Kingdom
568517,23342,1,8.5,14456.0,United Kingdom
568518,22634,2,9.95,12680.0,France
568518,22635,2,9.95,12680.0,France
568518,POST,1,18.0,12680.0,France
568526,23110,4,5.75,17656.0,United Kingdom
568527,20750,4,7.95,13178.0,United Kingdom
568528,23108,2,6.25,13979.0,United Kingdom
568529,21742,2,5.95,16181.0,United Kingdom
568530,22192,4,8.5,17591.0,United Kingdom
568530,22191,4,8.5,17591.0,United Kingdom
568530,22193,8,8.5,17591.0,United Kingdom
568531,23400,2,6.25,16713.0,United Kingdom
568531,79321,2,5.75,16713.0,United Kingdom
568531,23406,1,6.25,16713.0,United Kingdom
568531,23079,2,8.95,16713.0,United Kingdom
568533,48187,20,6.75,15061.0,United Kingdom
568533,48184,20,6.75,15061.0,United Kingdom
568536,20685,20,7.08,15061.0,United Kingdom
568537,22752,36,7.65,15061.0,United Kingdom
568537,22423,40,10.95,15061.0,United Kingdom
568538,48187,60,7.08,15061.0,United Kingdom
568538,48184,60,7.08,15061.0,United Kingdom
568539,22795,4,6.75,13016.0,United Kingdom
568539,22847,2,16.95,13016.0,United Kingdom
568541,22841,2,7.95,14047.0,United Kingdom
568541,22752,24,7.65,14047.0,United Kingdom
568542,22119,1,6.95,16750.0,United Kingdom
568542,22121,1,5.95,16750.0,United Kingdom
568542,23356,1,5.95,16750.0,United Kingdom
568542,22890,1,9.95,16750.0,United Kingdom
568547,22785,3,6.75,15568.0,United Kingdom
568549,23081,2,8.25,13950.0,United Kingdom
568549,22120,3,9.95,13950.0,United Kingdom
568553,23397,2,9.95,15674.0,United Kingdom
568553,23427,4,10.4,15674.0,United Kingdom
568553,23173,2,9.95,15674.0,United Kingdom
568554,POST,1,28.0,12455.0,Spain
568556,23133,2,8.25,15827.0,United Kingdom
568556,21340,1,12.75,15827.0,United Kingdom
568556,85048,2,7.95,15827.0,United Kingdom
568558,21742,2,5.95,16354.0,United Kingdom
568558,22927,3,5.95,16354.0,United Kingdom
568558,23091,2,6.25,16354.0,United Kingdom
568558,23081,2,8.25,16354.0,United Kingdom
568558,21259,2,5.95,16354.0,United Kingdom
568558,23079,2,8.95,16354.0,United Kingdom
568564,23401,1,6.25,17576.0,United Kingdom
568564,23397,3,9.95,17576.0,United Kingdom
568564,23427,1,12.5,17576.0,United Kingdom
568566,22794,1,7.95,17609.0,United Kingdom
568566,22487,1,9.95,17609.0,United Kingdom
568566,21754,1,6.25,17609.0,United Kingdom
568566,21755,2,6.25,17609.0,United Kingdom
568566,23046,1,6.65,17609.0,United Kingdom
568566,23056,1,6.25,17609.0,United Kingdom
568566,23055,1,6.25,17609.0,United Kingdom
568566,23043,2,6.25,17609.0,United Kingdom
568566,23132,1,5.75,17609.0,United Kingdom
568577,85135C,4,7.95,15301.0,United Kingdom
568577,85135B,3,7.95,15301.0,United Kingdom
568577,22635,2,9.95,15301.0,United Kingdom
568577,22634,2,9.95,15301.0,United Kingdom
568578,21843,2,10.95,15301.0,United Kingdom
568578,21528,6,6.95,15301.0,United Kingdom
568578,23110,2,5.75,15301.0,United Kingdom
568578,23112,2,7.5,15301.0,United Kingdom
568578,21524,2,8.25,15301.0,United Kingdom
568585,22636,2,8.5,17370.0,United Kingdom
568588,23099,2,6.65,14109.0,United Kingdom
568589,22781,4,7.65,17405.0,United Kingdom
568589,23110,4,5.75,17405.0,United Kingdom
568589,23073,2,12.5,17405.0,United Kingdom
568589,82486,2,8.95,17405.0,United Kingdom
568589,23342,2,8.5,17405.0,United Kingdom
568589,22840,2,7.95,17405.0,United Kingdom
568590,23407,2,9.95,13126.0,United Kingdom
568590,23412,2,7.5,13126.0,United Kingdom
568591,23081,2,8.25,17088.0,United Kingdom
568591,47590B,3,5.45,17088.0,United Kingdom
568591,22169,4,8.5,17088.0,United Kingdom
568593,22941,2,8.5,13988.0,United Kingdom
568593,23414,2,9.95,13988.0,United Kingdom
568593,22841,2,7.95,13988.0,United Kingdom
568593,22840,2,7.95,13988.0,United Kingdom
568593,85066,4,12.75,13988.0,United Kingdom
568593,20749,2,7.95,13988.0,United Kingdom
568593,22762,1,14.95,13988.0,United Kingdom
568594,23314,4,12.5,13397.0,United Kingdom
568645,23108,2,6.25,12656.0,France
568645,21906,2,6.75,12656.0,France
568645,POST,3,18.0,12656.0,France
568647,23016,6,7.85,16157.0,United Kingdom
568650,47590A,3,5.45,13505.0,Switzerland
568650,22423,2,12.75,13505.0,Switzerland
568650,20750,2,7.95,13505.0,Switzerland
568650,20749,2,7.95,13505.0,Switzerland
568650,22752,4,8.5,13505.0,Switzerland
568650,23173,2,9.95,13505.0,Switzerland
568650,POST,8,40.0,13505.0,Switzerland
568651,23173,4,9.95,12362.0,Belgium
568651,20750,4,7.95,12362.0,Belgium
568651,15056BL,3,5.95,12362.0,Belgium
568651,20679,3,5.95,12362.0,Belgium
568651,85014B,3,5.95,12362.0,Belgium
568651,22947,2,16.95,12362.0,Belgium
568651,22946,2,16.95,12362.0,Belgium
568651,POST,4,15.0,12362.0,Belgium
568655,22169,2,8.5,17611.0,United Kingdom
568655,23412,2,7.5,17611.0,United Kingdom
568655,23173,2,9.95,17611.0,United Kingdom
568654,23173,2,9.95,14911.0,EIRE
568654,22776,2,9.95,14911.0,EIRE
568654,85014B,6,5.95,14911.0,EIRE
568654,85014A,6,5.95,14911.0,EIRE
568654,15056N,3,5.95,14911.0,EIRE
568654,20679,6,5.95,14911.0,EIRE
568654,20934,4,5.45,14911.0,EIRE
568654,23427,2,12.5,14911.0,EIRE
568654,22925,2,5.95,14911.0,EIRE
568654,22927,2,5.95,14911.0,EIRE
568654,22928,2,5.95,14911.0,EIRE
568654,22485,4,12.75,14911.0,EIRE
568654,22487,2,9.95,14911.0,EIRE
568654,84968A,3,12.75,14911.0,EIRE
568656,23356,12,5.95,14911.0,EIRE
568656,23397,2,9.95,14911.0,EIRE
568657,22220,1,9.95,16460.0,United Kingdom
568657,23356,1,5.95,16460.0,United Kingdom
568659,23427,1,12.5,13516.0,United Kingdom
568661,23091,2,6.25,18109.0,United Kingdom
568661,23118,3,7.5,18109.0,United Kingdom
568661,22171,1,8.5,18109.0,United Kingdom
568661,82486,1,8.95,18109.0,United Kingdom
568661,22487,4,8.5,18109.0,United Kingdom
568661,85066,8,12.75,18109.0,United Kingdom
568662,21523,1,8.25,16764.0,United Kingdom
568662,21754,2,6.25,16764.0,United Kingdom
568662,21755,2,6.25,16764.0,United Kingdom
568662,21462,1,6.75,16764.0,United Kingdom
568663,23397,4,9.95,14440.0,United Kingdom
568663,23427,2,12.5,14440.0,United Kingdom
568663,21755,6,6.25,14440.0,United Kingdom
568663,22366,4,8.25,14440.0,United Kingdom
568663,21523,8,8.25,14440.0,United Kingdom
568665,22427,3,5.95,13018.0,United Kingdom
568668,85014B,1,5.95,15750.0,United Kingdom
568668,85014A,1,5.95,15750.0,United Kingdom
568668,21524,1,8.25,15750.0,United Kingdom
568668,20685,1,8.25,15750.0,United Kingdom
568668,48138,1,8.25,15750.0,United Kingdom
568668,23407,2,9.95,15750.0,United Kingdom
568668,23406,3,6.25,15750.0,United Kingdom
568668,23412,1,7.5,15750.0,United Kingdom
568668,23284,3,8.25,15750.0,United Kingdom
568667,23081,2,8.25,14606.0,United Kingdom
568667,20749,2,7.95,14606.0,United Kingdom
568667,47590A,2,5.45,14606.0,United Kingdom
568667,21623,1,9.95,14606.0,United Kingdom
568667,21463,1,5.95,14606.0,United Kingdom
568667,23080,1,8.25,14606.0,United Kingdom
568669,23407,2,9.95,13488.0,United Kingdom
568669,23427,1,12.5,13488.0,United Kingdom
568669,22427,6,5.95,13488.0,United Kingdom
568669,23080,4,8.25,13488.0,United Kingdom
568669,23081,4,8.25,13488.0,United Kingdom
568670,48185,2,8.25,14978.0,United Kingdom
568670,48187,2,8.25,14978.0,United Kingdom
568670,20685,2,8.25,14978.0,United Kingdom
568670,21955,2,8.25,14978.0,United Kingdom
568670,48129,2,8.25,14978.0,United Kingdom
568670,48138,2,8.25,14978.0,United Kingdom
568670,21524,2,8.25,14978.0,United Kingdom
568670,21523,2,8.25,14978.0,United Kingdom
568670,48111,2,8.25,14978.0,United Kingdom
568670,23108,2,6.25,14978.0,United Kingdom
568670,23356,2,5.95,14978.0,United Kingdom
568671,23017,3,12.5,13139.0,United Kingdom
568671,22423,6,10.95,13139.0,United Kingdom
568671,22752,2,8.5,13139.0,United Kingdom
568671,23356,6,5.95,13139.0,United Kingdom
568671,48138,2,8.25,13139.0,United Kingdom
568673,79321,4,5.75,16182.0,United Kingdom
568673,23414,3,9.95,16182.0,United Kingdom
568674,22119,3,6.95,12708.0,Germany
568674,22832,2,10.75,12708.0,Germany
568674,22423,1,12.75,12708.0,Germany
568674,23316,2,9.95,12708.0,Germany
568674,POST,2,18.0,12708.0,Germany
568676,23173,12,8.15,18242.0,United Kingdom
568676,22423,3,12.75,18242.0,United Kingdom
568676,23253,2,15.95,18242.0,United Kingdom
568680,79321,4,5.75,18265.0,United Kingdom
568680,85066,2,12.75,18265.0,United Kingdom
568680,23401,2,6.25,18265.0,United Kingdom
568680,21755,6,6.25,18265.0,United Kingdom
568680,48138,2,8.25,18265.0,United Kingdom
568680,23397,2,9.95,18265.0,United Kingdom
568680,23444,1,15.0,18265.0,United Kingdom
568680,82484,2,7.95,18265.0,United Kingdom
568680,48187,2,8.25,18265.0,United Kingdom
568680,23414,1,9.95,18265.0,United Kingdom
568686,22795,3,6.75,16115.0,United Kingdom
568686,21623,1,9.95,16115.0,United Kingdom
568686,21621,2,8.5,16115.0,United Kingdom
568686,22119,1,6.95,16115.0,United Kingdom
568690,23412,2,7.5,16332.0,United Kingdom
568690,23066,4,8.25,16332.0,United Kingdom
568690,82483,8,6.95,16332.0,United Kingdom
568692,23397,2,9.95,13901.0,United Kingdom
568692,47590A,3,5.45,13901.0,United Kingdom
568692,47590B,3,5.45,13901.0,United Kingdom
568696,23397,2,9.95,13842.0,United Kingdom
568696,23406,2,6.25,13842.0,United Kingdom
568696,23410,2,8.15,13842.0,United Kingdom
568696,21623,2,9.95,13842.0,United Kingdom
568696,22776,2,9.95,13842.0,United Kingdom
568698,23314,4,12.5,14911.0,EIRE
568698,C2,1,50.0,14911.0,EIRE
568698,22654,3,5.95,14911.0,EIRE
568699,22635,2,9.95,12352.0,Norway
568699,22634,2,9.95,12352.0,Norway
568699,21755,3,6.25,12352.0,Norway
568699,21756,3,6.25,12352.0,Norway
568699,POST,1,40.0,12352.0,Norway
568700,22847,1,16.95,16690.0,United Kingdom
568701,23407,2,9.95,13924.0,United Kingdom
568701,22797,1,16.95,13924.0,United Kingdom
568701,85066,2,12.75,13924.0,United Kingdom
568701,20749,2,7.95,13924.0,United Kingdom
568701,84609,4,8.5,13924.0,United Kingdom
568702,23079,1,8.95,17950.0,United Kingdom
568702,23071,2,12.5,17950.0,United Kingdom
568702,23071,3,12.5,17950.0,United Kingdom
568703,22776,2,9.95,12748.0,United Kingdom
568703,21755,1,6.25,12748.0,United Kingdom
568703,21754,1,6.25,12748.0,United Kingdom
568703,21110,2,6.75,12748.0,United Kingdom
568703,21109,2,6.75,12748.0,United Kingdom
568703,23133,4,8.25,12748.0,United Kingdom
568705,23284,20,7.08,14434.0,United Kingdom
568706,23110,2,5.75,14911.0,EIRE
568706,21523,2,7.95,14911.0,EIRE
568706,48187,2,7.95,14911.0,EIRE
568706,23111,1,12.5,14911.0,EIRE
568706,22796,2,9.95,14911.0,EIRE
568706,23092,2,7.9,14911.0,EIRE
568706,22624,2,8.5,14911.0,EIRE
568706,22283,2,7.95,14911.0,EIRE
568706,22423,1,12.75,14911.0,EIRE
568706,C2,1,50.0,14911.0,EIRE
568709,48138,1,8.25,15036.0,United Kingdom
568709,20685,1,8.25,15036.0,United Kingdom
568710,22838,1,14.95,14649.0,United Kingdom
568710,20685,1,8.25,14649.0,United Kingdom
568710,22795,2,6.75,14649.0,United Kingdom
568710,23406,1,6.25,14649.0,United Kingdom
568711,23444,1,15.0,14947.0,United Kingdom
568712,22776,2,9.95,17841.0,United Kingdom
568712,21754,1,6.25,17841.0,United Kingdom
568712,21755,1,6.25,17841.0,United Kingdom
568712,22120,1,9.95,17841.0,United Kingdom
568712,22776,1,9.95,17841.0,United Kingdom
568712,21523,1,8.25,17841.0,United Kingdom
568712,21955,1,8.25,17841.0,United Kingdom
568712,20685,1,8.25,17841.0,United Kingdom
568712,21217,2,9.95,17841.0,United Kingdom
568712,21843,2,10.95,17841.0,United Kingdom
568712,22796,3,9.95,17841.0,United Kingdom
568712,22220,1,9.95,17841.0,United Kingdom
568712,21754,1,6.25,17841.0,United Kingdom
568712,23135,1,5.75,17841.0,United Kingdom
568712,20685,1,8.25,17841.0,United Kingdom
568712,79321,3,5.75,17841.0,United Kingdom
568712,23050,1,8.25,17841.0,United Kingdom
568712,22487,1,9.95,17841.0,United Kingdom
568712,22424,1,12.75,17841.0,United Kingdom
568713,20749,4,7.95,13061.0,United Kingdom
568713,23283,2,8.25,13061.0,United Kingdom
568713,23040,9,5.75,13061.0,United Kingdom
568715,21064,1,5.95,17783.0,United Kingdom
568715,23042,1,6.65,17783.0,United Kingdom
568726,23397,1,9.95,16775.0,United Kingdom
568726,23401,2,6.25,16775.0,United Kingdom
568726,23406,2,6.25,16775.0,United Kingdom
568726,22171,1,8.5,16775.0,United Kingdom
568726,22427,1,5.95,16775.0,United Kingdom
568726,82483,2,6.95,16775.0,United Kingdom
568727,22795,6,6.75,15796.0,United Kingdom
568727,21754,3,6.25,15796.0,United Kingdom
568727,23342,2,8.5,15796.0,United Kingdom
568728,23284,10,7.08,17513.0,United Kingdom
568729,21523,2,8.25,16909.0,United Kingdom
568729,23412,2,7.5,16909.0,United Kingdom
568729,23283,2,8.25,16909.0,United Kingdom
568729,23133,2,8.25,16909.0,United Kingdom
568780,23284,6,8.25,18235.0,United Kingdom
568780,22947,4,16.95,18235.0,United Kingdom
568781,23173,36,8.15,14952.0,United Kingdom
568781,22423,32,10.95,14952.0,United Kingdom
568782,47590A,3,5.45,13985.0,United Kingdom
568782,47590B,3,5.45,13985.0,United Kingdom
568783,22366,10,7.08,17739.0,United Kingdom
568783,48116,10,7.08,17739.0,United Kingdom
568783,48194,10,7.08,17739.0,United Kingdom
568783,20685,10,7.08,17739.0,United Kingdom
568783,23284,20,7.08,17739.0,United Kingdom
568784,23283,10,7.08,15144.0,United Kingdom
568784,23284,10,7.08,15144.0,United Kingdom
568787,90028,2,8.5,13741.0,United Kingdom
568787,90063A,2,8.5,13741.0,United Kingdom
568787,90074,2,8.95,13741.0,United Kingdom
568787,90147,2,9.95,13741.0,United Kingdom
568787,90199C,2,6.35,13741.0,United Kingdom
568787,90184B,2,8.95,13741.0,United Kingdom
568787,84600,6,7.95,13741.0,United Kingdom
568787,23073,2,12.5,13741.0,United Kingdom
568787,23072,2,12.5,13741.0,United Kingdom
568788,21754,1,6.25,17894.0,United Kingdom
568788,82483,1,6.95,17894.0,United Kingdom
568789,23283,10,7.08,14522.0,United Kingdom
568790,23284,60,7.08,14062.0,United Kingdom
568791,22624,2,8.5,16650.0,United Kingdom
568791,23284,10,7.08,16650.0,United Kingdom
568791,48194,10,7.08,16650.0,United Kingdom
568791,22179,2,6.75,16650.0,United Kingdom
568792,22423,3,12.75,18192.0,United Kingdom
568792,23173,2,9.95,18192.0,United Kingdom
568792,48187,2,8.25,18192.0,United Kingdom
568792,23283,2,8.25,18192.0,United Kingdom
568792,21524,2,8.25,18192.0,United Kingdom
568792,22689,10,7.08,18192.0,United Kingdom
568792,23284,2,8.25,18192.0,United Kingdom
568792,22692,2,8.25,18192.0,United Kingdom
568792,48138,2,8.25,18192.0,United Kingdom
568794,23112,2,7.5,17447.0,United Kingdom
568794,23110,2,5.75,17447.0,United Kingdom
568795,23108,1,6.25,17870.0,United Kingdom
568795,21742,4,5.95,17870.0,United Kingdom
568795,47590A,2,5.45,17870.0,United Kingdom
568795,23042,3,6.65,17870.0,United Kingdom
568795,23040,2,5.75,17870.0,United Kingdom
568798,20749,2,7.95,12615.0,France
568798,20750,2,7.95,12615.0,France
568798,85014A,3,5.95,12615.0,France
568798,85014B,3,5.95,12615.0,France
568798,POST,3,18.0,12615.0,France
568801,21217,2,9.95,14475.0,United Kingdom
568802,23112,2,7.5,14834.0,United Kingdom
568802,23397,2,9.95,14834.0,United Kingdom
568802,22423,2,12.75,14834.0,United Kingdom
568803,85048,12,7.95,15030.0,United Kingdom
568803,23085,12,8.25,15030.0,United Kingdom
568804,22423,16,10.95,17819.0,United Kingdom
568805,23574,1,7.5,12826.0,United Kingdom
568819,23284,10,7.08,17427.0,United Kingdom
568831,23400,2,6.25,16059.0,United Kingdom
568831,23406,1,6.25,16059.0,United Kingdom
568831,22487,1,9.95,16059.0,United Kingdom
568831,23407,1,9.95,16059.0,United Kingdom
568831,23091,2,6.25,16059.0,United Kingdom
568831,23414,3,9.95,16059.0,United Kingdom
568831,21756,2,6.25,16059.0,United Kingdom
568831,21754,2,6.25,16059.0,United Kingdom
568831,21755,2,6.25,16059.0,United Kingdom
568868,23401,2,6.25,12957.0,United Kingdom
568868,23118,2,7.5,12957.0,United Kingdom
568868,85066,2,12.75,12957.0,United Kingdom
568868,23400,2,6.25,12957.0,United Kingdom
568872,POST,2,15.0,12372.0,Denmark
568874,22826,1,85.0,14524.0,United Kingdom
568874,48188,1,8.25,14524.0,United Kingdom
568875,23283,1,8.25,14527.0,United Kingdom
568875,23284,5,8.25,14527.0,United Kingdom
568875,22847,1,16.95,14527.0,United Kingdom
568875,22846,1,16.95,14527.0,United Kingdom
568875,22282,1,12.75,14527.0,United Kingdom
568875,23341,1,8.5,14527.0,United Kingdom
568876,48188,4,7.95,13881.0,United Kingdom
568876,23284,10,7.08,13881.0,United Kingdom
568878,47590B,1,5.45,14524.0,United Kingdom
568878,47590A,1,5.45,14524.0,United Kingdom
568878,22847,2,16.95,14524.0,United Kingdom
568878,22763,1,9.95,14524.0,United Kingdom
568878,23397,2,9.95,14524.0,United Kingdom
568878,23427,1,12.5,14524.0,United Kingdom
568880,23019,1,8.25,14524.0,United Kingdom
568880,23017,1,12.5,14524.0,United Kingdom
568880,23018,1,12.5,14524.0,United Kingdom
568881,23284,10,7.08,13960.0,United Kingdom
568894,21754,2,6.25,17528.0,United Kingdom
568894,21755,2,6.25,17528.0,United Kingdom
568894,23108,3,6.25,17528.0,United Kingdom
568894,21115,2,6.75,17528.0,United Kingdom
568894,20750,2,7.95,17528.0,United Kingdom
568894,85066,3,12.75,17528.0,United Kingdom
568894,23092,2,7.9,17528.0,United Kingdom
568894,22762,2,14.95,17528.0,United Kingdom
568894,22782,1,24.95,17528.0,United Kingdom
568894,22829,1,9.95,17528.0,United Kingdom
568895,22120,1,9.95,15356.0,United Kingdom
568895,21754,1,6.25,15356.0,United Kingdom
568896,22428,2,6.95,16361.0,United Kingdom
568896,85048,1,7.95,16361.0,United Kingdom
568896,79321,5,5.75,16361.0,United Kingdom
568897,23400,2,6.25,13886.0,United Kingdom
568897,23427,1,12.5,13886.0,United Kingdom
568897,23072,1,12.5,13886.0,United Kingdom
568898,22689,2,8.25,13354.0,United Kingdom
568900,23316,2,9.95,13647.0,United Kingdom
568900,23342,2,8.5,13647.0,United Kingdom
568900,48188,2,8.25,13647.0,United Kingdom
568900,48111,2,8.25,13647.0,United Kingdom
568900,23092,4,7.9,13647.0,United Kingdom
568901,23132,6,5.75,15050.0,United Kingdom
568901,23356,1,5.95,15050.0,United Kingdom
